0
0.04021
0.040238
0.04035
0.040557
0.040847
0.041246
0.041734
0.042329
0.043014
0.043802
0.044683
0.045663
0.046738
0.047897
0.04913
0.050459
0.051825
0.053299
0.054779
0.056315
0.057874
0.059463
0.061047
0.062632
0.064183
0.065721
0.067202
0.068667
0.070044
0.0714
0.072556
0.073653
0.074715
0.075577
0.076368
0.076988
0.077499
0.077852
0.078079
0.078145
0.078079
0.077852
0.077499
0.076988
0.076368
0.075577
0.074715
0.073653
0.072556
0.0714
0.070044
0.068667
0.067202
0.065721
0.064183
0.062632
0.061047
0.059463
0.057874
0.056315
0.054779
0.053299
0.051825
0.050459
0.04913
0.047897
0.046738
0.045663
0.044683
0.043802
0.043014
0.042329
0.041734
0.041246
0.040847
0.040557
0.04035
0.040238
0.04021
0
